timestamp,action,block,x0,y0,x1,y1,x2,y2,x3,y3,level,type
295,0,7,0.08333333333333333,0.5,0.125,0.5,0.125,0.5833333333333334,0.08333333333333333,0.5833333333333334,0,0
377,1,7,0.4791666666666667,0.3333333333333333,0.5208333333333334,0.3333333333333333,0.5208333333333334,0.4166666666666667,0.4791666666666667,0.4166666666666667,1,0
479,0,6,0.0,0.5,0.041666666666666664,0.5,0.041666666666666664,0.5833333333333334,0.0,0.5833333333333334,0,0
545,1,6,0.4791666666666667,0.3333333333333333,0.5208333333333334,0.3333333333333333,0.5208333333333334,0.4166666666666667,0.4791666666666667,0.4166666666666667,2,0
662,0,18,0.7916666666666666,0.5,0.8333333333333334,0.5,0.8333333333333334,0.5833333333333334,0.7916666666666666,0.5833333333333334,0,0
814,1,18,0.5625,0.3333333333333333,0.6041666666666666,0.3333333333333333,0.6041666666666666,0.4166666666666667,0.5625,0.4166666666666667,0,0
921,0,19,0.875,0.5,0.9166666666666666,0.5,0.9166666666666666,0.5833333333333334,0.875,0.5833333333333334,0,0
975,1,19,0.5625,0.3333333333333333,0.6041666666666666,0.3333333333333333,0.6041666666666666,0.4166666666666667,0.5625,0.4166666666666667,1,0
1071,0,20,0.9583333333333334,0.5,1.0,0.5,1.0,0.5833333333333334,0.9583333333333334,0.5833333333333334,0,0
1131,1,20,0.5625,0.3333333333333333,0.6041666666666666,0.3333333333333333,0.6041666666666666,0.4166666666666667,0.5625,0.4166666666666667,2,0
1234,0,5,0.16666666666666666,0.25,0.20833333333333334,0.25,0.20833333333333334,0.4166666666666667,0.16666666666666666,0.4166666666666667,0,0
1363,1,5,0.4791666666666667,0.3333333333333333,0.5625,0.3333333333333333,0.5625,0.4166666666666667,0.4791666666666667,0.4166666666666667,3,0
1481,0,2,0.16666666666666666,0.08333333333333333,0.20833333333333334,0.08333333333333333,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0
1564,1,2,0.5625,0.3333333333333333,0.6041666666666666,0.3333333333333333,0.6041666666666666,0.4166666666666667,0.5625,0.4166666666666667,3,0
